,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61
846,1,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,3.0,2.0,
847,1,1.0,2.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0,4.0,1.0,2.0,1.0,4.0,2.0,2.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,2.0,1.0,4.0,3.0,3.0,4.0,4.0,2.0,1.0,4.0,2.0,4.0,2.0,1.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,1.0,4.0,1.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,
848,-1,2.0,1.0,4.0,4.0,4.0,1.0,3.0,1.0,2.0,1.0,4.0,2.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,4.0,4.0,1.0,1.0,4.0,2.0,4.0,1.0,1.0,2.0,4.0,1.0,4.0,1.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,
849,1,3.0,4.0,4.0,4.0,3.0,2.0,1.0,2.0,1.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,3.0,4.0,4.0,1.0,4.0,2.0,1.0,1.0,4.0,1.0,4.0,1.0,4.0,4.0,3.0,1.0,3.0,2.0,3.0,4.0,2.0,1.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,2.0,2.0,1.0,3.0,1.0,4.0,4.0,3.0,3.0,
850,-1,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,1.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,2.0,
851,1,4.0,3.0,3.0,1.0,1.0,4.0,2.0,3.0,3.0,1.0,1.0,4.0,3.0,3.0,1.0,3.0,1.0,4.0,2.0,3.0,3.0,1.0,1.0,4.0,2.0,3.0,1.0,3.0,3.0,4.0,2.0,4.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0,4.0,3.0,4.0,
852,-1,4.0,3.0,4.0,4.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,2.0,4.0,3.0,3.0,3.0,2.0,4.0,4.0,1.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,2.0,1.0,4.0,1.0,1.0,2.0,3.0,3.0,4.0,2.0,4.0,2.0,4.0,3.0,3.0,
853,-1,2.0,1.0,4.0,1.0,3.0,3.0,3.0,4.0,4.0,1.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,4.0,2.0,2.0,1.0,4.0,2.0,4.0,3.0,3.0,4.0,3.0,1.0,2.0,2.0,3.0,3.0,4.0,2.0,3.0,4.0,1.0,3.0,4.0,2.0,1.0,3.0,3.0,3.0,4.0,2.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,
854,1,2.0,4.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,4.0,1.0,4.0,4.0,2.0,4.0,4.0,1.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0,1.0,3.0,4.0,4.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,
855,-1,3.0,1.0,1.0,2.0,4.0,4.0,2.0,1.0,3.0,4.0,1.0,2.0,1.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,3.0,4.0,1.0,3.0,1.0,4.0,3.0,1.0,4.0,4.0,2.0,2.0,1.0,2.0,3.0,4.0,2.0,4.0,2.0,2.0,4.0,1.0,4.0,
856,-1,1.0,1.0,4.0,2.0,4.0,3.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,1.0,4.0,4.0,1.0,4.0,4.0,3.0,4.0,1.0,2.0,4.0,4.0,1.0,4.0,3.0,4.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,
857,-1,2.0,3.0,1.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,1.0,4.0,3.0,4.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,4.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,1.0,2.0,1.0,4.0,3.0,4.0,3.0,
858,-1,3.0,3.0,4.0,4.0,3.0,3.0,1.0,4.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,4.0,2.0,2.0,1.0,4.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,4.0,2.0,2.0,2.0,
859,-1,3.0,2.0,4.0,2.0,1.0,2.0,4.0,2.0,1.0,4.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,
860,1,3.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,1.0,4.0,3.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,2.0,1.0,4.0,2.0,1.0,2.0,3.0,4.0,2.0,1.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,3.0,
861,-1,4.0,3.0,3.0,3.0,4.0,3.0,3.0,1.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,2.0,
862,-1,3.0,1.0,2.0,3.0,4.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,2.0,1.0,3.0,1.0,3.0,3.0,4.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,4.0,4.0,4.0,2.0,4.0,1.0,1.0,2.0,3.0,4.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,1.0,4.0,3.0,1.0,2.0,
863,1,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,4.0,1.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,4.0,2.0,4.0,3.0,4.0,
864,1,3.0,1.0,1.0,3.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,3.0,1.0,3.0,4.0,2.0,1.0,3.0,3.0,4.0,4.0,3.0,1.0,2.0,4.0,2.0,3.0,3.0,4.0,3.0,1.0,2.0,3.0,4.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,1.0,4.0,2.0,2.0,3.0,
865,1,1.0,2.0,3.0,3.0,2.0,3.0,4.0,1.0,1.0,4.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,4.0,4.0,4.0,2.0,2.0,1.0,4.0,4.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,3.0,1.0,2.0,2.0,2.0,
866,1,2.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,4.0,4.0,3.0,4.0,2.0,4.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,1.0,2.0,1.0,1.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,3.0,
867,1,1.0,4.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,1.0,3.0,3.0,
868,1,1.0,3.0,1.0,3.0,3.0,4.0,4.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,4.0,1.0,3.0,4.0,1.0,4.0,1.0,4.0,2.0,3.0,1.0,3.0,4.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,4.0,2.0,1.0,2.0,4.0,
869,-1,1.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,3.0,3.0,4.0,3.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,
870,1,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,4.0,2.0,3.0,3.0,4.0,4.0,2.0,3.0,1.0,2.0,4.0,3.0,1.0,3.0,4.0,4.0,2.0,2.0,4.0,3.0,
871,1,3.0,4.0,3.0,4.0,2.0,1.0,4.0,3.0,4.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,3.0,4.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,4.0,2.0,4.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,1.0,1.0,1.0,4.0,3.0,1.0,3.0,3.0,
872,-1,1.0,2.0,3.0,4.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,4.0,2.0,2.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,1.0,2.0,1.0,4.0,3.0,1.0,4.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,4.0,1.0,3.0,4.0,3.0,1.0,
873,1,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,4.0,3.0,3.0,1.0,1.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,1.0,1.0,1.0,2.0,3.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,
874,-1,3.0,3.0,1.0,4.0,3.0,4.0,1.0,3.0,1.0,2.0,2.0,3.0,4.0,3.0,3.0,1.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,3.0,4.0,2.0,3.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,4.0,2.0,1.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,1.0,3.0,
875,1,1.0,2.0,3.0,3.0,1.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,2.0,2.0,1.0,3.0,4.0,4.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,4.0,3.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,4.0,4.0,3.0,4.0,2.0,1.0,
876,-1,3.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,1.0,3.0,1.0,2.0,4.0,4.0,2.0,3.0,4.0,2.0,3.0,4.0,2.0,1.0,3.0,1.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,3.0,4.0,2.0,3.0,4.0,
877,-1,2.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,2.0,1.0,3.0,4.0,2.0,4.0,2.0,3.0,4.0,2.0,4.0,3.0,3.0,4.0,2.0,1.0,4.0,4.0,2.0,4.0,4.0,2.0,3.0,4.0,2.0,3.0,4.0,
878,1,2.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,4.0,2.0,2.0,1.0,2.0,1.0,3.0,4.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,2.0,1.0,3.0,3.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,4.0,4.0,2.0,3.0,1.0,3.0,4.0,2.0,3.0,4.0,2.0,3.0,1.0,2.0,4.0,
879,-1,1.0,2.0,3.0,3.0,4.0,2.0,2.0,4.0,2.0,2.0,1.0,3.0,3.0,4.0,1.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,4.0,4.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,4.0,2.0,3.0,4.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,4.0,3.0,1.0,2.0,2.0,4.0,4.0,
880,1,3.0,1.0,3.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,4.0,3.0,4.0,1.0,2.0,1.0,1.0,3.0,3.0,4.0,4.0,1.0,4.0,3.0,4.0,3.0,3.0,4.0,1.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,4.0,4.0,2.0,
881,1,3.0,1.0,2.0,1.0,4.0,2.0,2.0,3.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,1.0,1.0,4.0,4.0,3.0,3.0,1.0,4.0,4.0,1.0,1.0,4.0,3.0,4.0,2.0,4.0,2.0,4.0,1.0,4.0,4.0,3.0,4.0,4.0,
882,1,1.0,3.0,1.0,2.0,4.0,2.0,3.0,1.0,4.0,2.0,3.0,3.0,1.0,4.0,3.0,3.0,4.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,2.0,4.0,2.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,3.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,
883,-1,4.0,3.0,3.0,4.0,4.0,2.0,2.0,4.0,1.0,1.0,3.0,4.0,1.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,1.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,3.0,1.0,3.0,4.0,
884,-1,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,2.0,1.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,2.0,3.0,1.0,2.0,1.0,4.0,2.0,4.0,4.0,2.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,4.0,2.0,2.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,
885,-1,1.0,4.0,1.0,3.0,3.0,4.0,4.0,2.0,2.0,3.0,2.0,3.0,4.0,1.0,2.0,4.0,1.0,4.0,4.0,4.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,4.0,3.0,2.0,4.0,1.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,3.0,2.0,1.0,2.0,4.0,3.0,1.0,3.0,2.0,1.0,1.0,
886,1,1.0,1.0,1.0,1.0,4.0,1.0,2.0,3.0,4.0,1.0,4.0,4.0,2.0,3.0,4.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0,4.0,4.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,4.0,4.0,2.0,1.0,4.0,2.0,1.0,2.0,
887,1,1.0,4.0,4.0,2.0,2.0,3.0,4.0,4.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,3.0,3.0,4.0,2.0,2.0,4.0,1.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,3.0,4.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,3.0,4.0,1.0,3.0,4.0,2.0,2.0,3.0,
888,-1,2.0,3.0,4.0,3.0,1.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,1.0,1.0,3.0,4.0,3.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,4.0,3.0,4.0,2.0,1.0,2.0,3.0,1.0,2.0,4.0,4.0,3.0,1.0,4.0,1.0,2.0,1.0,4.0,2.0,
889,1,3.0,4.0,2.0,4.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,1.0,1.0,2.0,4.0,3.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,4.0,3.0,
890,-1,4.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,4.0,1.0,1.0,3.0,2.0,1.0,3.0,4.0,3.0,4.0,4.0,1.0,1.0,4.0,3.0,3.0,4.0,4.0,1.0,3.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,1.0,1.0,2.0,4.0,1.0,4.0,2.0,3.0,3.0,4.0,2.0,2.0,
891,-1,2.0,2.0,4.0,2.0,2.0,1.0,4.0,4.0,4.0,1.0,1.0,3.0,1.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,3.0,3.0,1.0,2.0,1.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,
892,-1,1.0,2.0,3.0,1.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,1.0,4.0,4.0,4.0,1.0,2.0,3.0,1.0,4.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,4.0,4.0,1.0,4.0,2.0,3.0,1.0,3.0,1.0,
893,-1,3.0,4.0,2.0,1.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,4.0,2.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,1.0,2.0,1.0,4.0,3.0,4.0,1.0,3.0,2.0,1.0,1.0,
894,-1,3.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,4.0,3.0,1.0,1.0,2.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,2.0,4.0,4.0,3.0,1.0,1.0,2.0,2.0,4.0,4.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,1.0,4.0,3.0,3.0,1.0,2.0,4.0,4.0,1.0,2.0,1.0,2.0,
895,1,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,4.0,4.0,2.0,2.0,4.0,1.0,4.0,4.0,2.0,2.0,4.0,1.0,4.0,2.0,2.0,4.0,3.0,1.0,3.0,1.0,3.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,3.0,1.0,3.0,3.0,4.0,2.0,3.0,4.0,1.0,2.0,
896,-1,1.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,1.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,4.0,2.0,2.0,4.0,4.0,3.0,1.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,4.0,2.0,2.0,4.0,4.0,
897,1,2.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,4.0,4.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,1.0,2.0,4.0,4.0,1.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,4.0,4.0,3.0,1.0,2.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,1.0,3.0,1.0,1.0,
898,-1,2.0,2.0,1.0,1.0,2.0,1.0,4.0,2.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,4.0,3.0,4.0,2.0,2.0,4.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,
899,1,3.0,1.0,2.0,1.0,4.0,4.0,2.0,4.0,2.0,4.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,4.0,4.0,4.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,
900,1,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,2.0,1.0,3.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,3.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,4.0,2.0,1.0,1.0,2.0,
901,1,4.0,3.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,4.0,3.0,3.0,1.0,1.0,2.0,3.0,4.0,3.0,1.0,4.0,3.0,4.0,2.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,1.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,
